TaskID,TaskName,ParentID,ChildrenIDs,OutlineLevel,IsSummary
4627,"21 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",,,8,False
4628,22 Seal Weld Diaphragm&Ikat Bolt Cover sisi Pabrik NPK,,,8,False
4629,23 Seal Weld Diaphragm&Ikat Bolt Cover sisi Pabrik NPK,,,8,False
4630,24 Penetrant Test sisi Pabrik NPK,,,8,False
4631,25 Ikat Bolt Cover sisi Pabrik NPK,,,8,False
4632,26 Lepas Slip Blind,,,8,False
4633,27 Pasang Isolasi Cover sisi Pabrik NPK,,,8,False
4634,28 Lepas Scaffold sisi Pabrik NPK,,,8,False
4635,D1-E-507-K4 [2ND Cold [A] EXCHANGER],,,5,True
4636,"(200000359739) Pasang Scafold, buka isolasi,Check Seal Weld Plug Venting",,,6,True
4637,01 Pasang Scaffold Shell,,,7,False
4638,02 Lepas Isolasi seluruh Plug pada Exchanger,,,7,False
4639,03 Check Seal Weld Plug Venting,,,7,False
4640,04 Re-Weld Seal Weld Plug Venting tunggu (Rec. Istek),,,7,False
4641,05 PT Re-Weld PRe-Weld Seal Weld Plug Venting sesuai Rec. Istek,,,7,False
4642,06 Pasang Isolasi seluruh Plug pada Exchanger,,,7,False
4643,07 Lepas Scaffold,,,7,False
4644,D1-E-508-K4 [2ND Ammonia Chiller],,,5,True
4645,"Buka Cover, Potong Diaphragm, Check Internal, Mechanical Cleaning, Blow dengan Udara, Total Tube (1131 U-Tube) , Brushing Tube To Tube Sheet, PT Tube To Tube Sheet, Pasang Slip Blind, leak Test, Las Diaphragm&Tutup Cover",,,6,True
4646,BUKA COVER,,,7,True
4647,01 Pasang Scaffold sisi Pabrik NPK,,,8,False
4648,02 Lepas Isolasi Cover sisi Pabrik NPK,,,8,False
4649,03 Buka Cover sisi Pabrik NPK,,,8,False
4650,04 Turunkan Cover sisi Pabrik NPK,,,8,False
4651,05 Potong Diaphragm Cover sisi Pabrik NPK,,,8,False
4652,06 Buka Partition Plate,,,8,False
4653,07 Pasang Slip Blind,,,8,False
4654,08 Check Internal,,,8,False
4655,09 Fabrikasi Gasket Partition Plate sesuai Contoh,,,8,False
4656,MECHANICAL CLEANING,,,7,True
4657,"10 Mechanical Cleaning, Blow dengan UdaraTotal Tube (1131 U-Tube) 2 JETER",,,8,False
4658,11 Brushing Tube To Tube Sheet,,,8,False
4659,12 PT Tube To Tube Sheet,,,8,False
4660,13 Leak Test,,,8,False
4661,14 Repair Tunggu (Rec.Istek),,,8,False
4662,15 Final Inspect,,,8,False
4663,TUTUP COVER,,,7,True
4664,16 BAPM,,,8,False
4665,17 BAPM,,,8,False
4666,18 BAPM,,,8,False
4667,"19 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",,,8,False
4668,"20 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",,,8,False
4669,"21 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",,,8,False
4670,22 Seal Weld Diaphragm&Ikat Bolt Cover sisi Pabrik NPK,,,8,False
4671,23 Seal Weld Diaphragm&Ikat Bolt Cover sisi Pabrik NPK,,,8,False
4672,24 Penetrant Test sisi Pabrik NPK,,,8,False
4673,25 Ikat Bolt Cover sisi Pabrik NPK,,,8,False
4674,26 Lepas Slip Blind,,,8,False
4675,27 Pasang Isolasi Cover sisi Pabrik NPK,,,8,False
4676,28 Lepas Scaffold sisi Pabrik NPK,,,8,False
4677,D1-E-510-K4 [Ammonia Condenser],,,5,True
4678,"(200000359614) Buka Cover, Check Internal, Mechanical Cleaning Tube, Blow dengan Udara, Total Tube (4137) Ea,Brushing Tube To Tube Sheet, PT Tube To Tube Sheet, Pasang Slip Blind, leak Test 4 km/ cm2, Las&Tutup Cover",,,6,True
4679,BUKA COVER,,,7,True
4680,01 Pasang Scaffold sisi Laut&Pabrik 5,,,8,False
4681,02 Buka Cover sisi Pabrik 5,,,8,False
4682,03 Angkat&Turunkan Cover sisi Pabrik 5,,,8,False
4683,04 Angkat&Turunkan Cover sisi Pabrik 5,,,8,False
4684,05 Buka Cover sisi Laut,,,8,False
4685,06 Angkat&Turunkan Cover sisi Laut,,,8,False
4686,07 Angkat&Turunkan Cover sisi Laut,,,8,False
4687,08 Pasang Slip Blind,,,8,False
4688,09 Check Internal,,,8,False
4689,MECHANICAL CLEANING&EDDY CURENT TEST,,,7,True
4690,"10 Mechanical Cleaning Tube, Blow dengan Udar Total Tube (4137) Ea (2 JETER)",,,8,False
4691,11 Brushing Tube To Tube Sheet,,,8,False
4692,12 PT Tube To Tube Sheet,,,8,False
4693,13 Leak Test,,,8,False
4694,14 Repair Tunggu (Rec.Istek),,,8,False
4695,15 Final Inspect,,,8,False
4696,TUTUP COVER,,,7,True
4697,16 BAPM,,,8,False
4698,17 BAPM,,,8,False
4699,18 BAPM,,,8,False
4700,19 Angkat&Pasang Cover sisi Pabrik 5,,,8,False
4701,20 Angkat&Pasang Cover sisi Pabrik 5,,,8,False
4702,21 Ikat Bolt Cover sisi Pabrik 5,,,8,False
4703,22 Angkat&Pasang Cover sisi Laut,,,8,False
4704,23 Angkat&Pasang Cover sisi Laut,,,8,False
4705,24 Ikat Bolt Cover sisi Laut,,,8,False
4706,25 Lepas Slip Blind,,,8,False
4707,27 Lepas Scaffold sisi Laut&Pabrik 5,,,8,False
4708,"D1-E-511-K4 [ Inert Vent, Gas Chiller]",,,5,True
4709,"(200000359615) Buka Cover, Check Internal, Tube, Brushing Tube to Tube Sheet, PT Lasan Tube to Tube Sheet, Mechanical Cleaning, Blow dengan Udara, RFT 100%, Total Tube (39 U-Tube), Pasang Slip Blind, Leak Test 4 kg/ cm2&Tutup Cover",,,6,True
4710,BUKA COVER,,,7,True
4711,01 Pasang Scaffold sisi NPK untuk Gantungan Chain Block,,,8,False
4712,02 Lepas Isolasi Cover sisi NPK,,,8,False
4713,03 Lepas&Turunkan Cover sisi NPK,,,8,False
4714,04 Pasang Test Ring&Ikat Bolt,,,8,False
4715,05 Pasang Slip Blind,,,8,False
4716,06 Check Internal,,,8,False
4717,MECHANICAL CLEANING&EDDY CURENT TEST,,,7,True
4718,"07 Mechanical Cleaning, Blow dengan Udara Total Tube (39 U-Tube)",,,8,False
4719,"08 RFT 100%, Total Tube (39 U-Tube)",,,8,False
4720,09 Brushing Tube to Tube Sheet,,,8,False
4721,10 PT Lasan Tube to Tube Sheet,,,8,False
4722,11 Repair tunggu (Rec. Istek),,,8,False
4723,12 Final Inspect,,,8,False
4724,TUTUP COVER,,,7,True
4725,13 BAPM,,,8,False
4726,14 BAPM,,,8,False
4727,15 BAPM,,,8,False
4728,16 Lepas Test Ring&Ikat Bolt,,,8,False
4729,17 Angkat&Ikat Bolt Cover sisi NPK,,,8,False
4730,18 Lepas Slip Blind,,,8,False
4731,19 Pasang Isolasi Cover sisi NPK,,,8,False
4732,20 Lepas Scaffold sisi NPK untuk Gantungan Chain Block,,,8,False
4733,D1-E-512-K4 [Ammonia Product Heater],,,5,True
4734,"(200000359616) Chemical Cleaning sisi tube dan shell,Buka Injeksi Sealent Cover, Check Internal, Check Seat Gasket Cover&Shell,Build Up, Machining, Tube, ET 100%, PT Lasan Tube to Tube Sheet, Mechanical Cleaning, Blow dengan Udara, Total Tube (387) OD 1",,,6,True
4735,CHMICAL CLEANING&BUKA COVER ( Tidak bisa dilakukan ),,,7,True
4736,01 Pasang Scaffolding sisi NPK&Pabrik 1A,,,8,False
4737,02 Lepas Isolasi sisi NPK&Pabrik 1A,,,8,False
4738,03 Pasang Slip Blind untuk Chemical Cleaning,,,8,False
4739,04 Pasang Peralatan Chemical Cleaning,,,8,False
4740,05 Chemical Cleaning&Flusing,,,8,False
4741,06 Lepas Peralatan Chemical Cleaning,,,8,False
4742,07 Buka Injeksi Sealent Cover sisi NPK,,,8,False
4743,08 Buka Cover sisi NPK,,,8,False
4744,09 Turunkan Cover sisi NPK,,,8,False
4745,10 Buka Cover sisi Pabrik 1A,,,8,False
4746,11 Turunkan Cover sisi Pabrik 1A,,,8,False
4747,12 Pasang Slip Blind,,,8,False
4748,"13 Check Internal, Check Seat Gasket Cover (Injeksi Sealent Cover)",,,8,False
4749,MECHANICAL CLEANING&EDDY CURENT TEST,,,7,True
4750,"14 Mechanical Cleaning, Blow dengan Udara Total Tube (387) Ea",,,8,False
4751,ET 100% Total Tube (387) Ea,,,8,False
4752,16 Brush Lasan Tube to Tube Sheet,,,8,False
4753,17 PT Lasan Tube to Tube Sheet,,,8,False
4754,18 Leak Test,,,8,False
4755,19 Repair Seat Gasket Cover Tunggu Rrek.Istek),,,8,False
4756,20 Repair Seat Gasket Cover Tunggu Rrek.Istek),,,8,False
4757,21 Final Inspect,,,8,False
4758,TUTUP COVER,,,7,True
4759,22 BAPM,,,8,False
4760,23 BAPM,,,8,False
4761,24 BAPM,,,8,False
4762,25 Angkat&Pasang Cover sisi NPK,,,8,False
4763,26 Ikat Bolt Cover sisi NPK,,,8,False
4764,27 Angkat&Pasang Cover sisi Pabrik 1A,,,8,False
4765,28 Ikat Bolt Cover sisi Pabrik 1A,,,8,False
4766,29 Lepas Slip Blind,,,8,False
4767,30 Pasang Isolasi sisi NPK&Pabrik 1A,,,8,False
4768,31 Lepas Scaffolding sisi NPK&Pabrik 1A,,,8,False
4769,D1-E-441-K4 [Ammonia Comp. InterCooler],,,5,True
4770,"(200000359617) Buka Cover, Check Internal, Tube, Brushing Tube to Tube Sheet, PT Lasan Tube to Tube Sheet, Mechanical Cleaning, Blow dengan Udara,RFT 100%, Total Tube (350 U-Tube), Pasang Slip Blind, Leak Test 4 kg/ cm2&Tutup Cover",,,6,True
4771,BUKA COVER,,,7,True
4772,01 Pasang Scaffold sisi NPK,,,8,False
4773,02 Lepas Bolt Cover sisi NPK,,,8,False
4774,03 Turunkan Cover sisi NPK,,,8,False
4775,04 Turunkan Cover sisi NPK,,,8,False
4776,05 Pasang Test Ring,,,8,False
4777,06 Pasang Test Ring,,,8,False
4778,07 Ikat Bolt Test Ring,,,8,False
4779,08 Pasang Slip Blind,,,8,False
4780,09 Check Internal,,,8,False
4781,MECHANICAL CLEANING&EDDY CURENT TEST,,,7,True
4782,"10 Mechanical Cleaning, Blow dengan Udara Total Tube (350 U-Tube)",,,8,False
4783,"11 RFT 100%, Total Tube (350 U-Tube)",,,8,False
4784,12 Brushing Tube to Tube Sheet,,,8,False
4785,13 PT Lasan Tube to Tube Sheet,,,8,False
4786,14 Repair tunggu (Rec. Istek),,,8,False
4787,15 Final Inspect,,,8,False
4788,TUTUP COVER,,,7,True
4789,16 BAPM,,,8,False
4790,17 BAPM,,,8,False
4791,18 BAPM,,,8,False
4792,19 Lepas Bolt Test Ring,,,8,False
4793,20 TurunkanTest Ring,,,8,False
4794,21 TurunkanTest Ring,,,8,False
4795,22 Angkat Cover sisi NPK,,,8,False
4796,23 Angkat Cover sisi NPK,,,8,False
4797,24 Ikat Bolt Cover sisi NPK,,,8,False
4798,25 Lepas Slip Blind,,,8,False
4799,26 Lepas Scaffold sisi NPK,,,8,False
4800,CLASS : VESSEL/ DRUM/ TANK,,,4,True
4801,D1-V-442-K4 [Ammonia Comp. 2ND Stage KO Drum],,,5,True
4802,"(200000469394) Buka Man Hole, Check Internal, lakukan Visual Inspeksi, Chemical Cleaning Demister, Timbang Demister, Cleaning Internal&Tutup Man Hole",,,6,True
4803,01 Pasang Scaffolding di Man Hole,,,7,False
4804,02 Buka Man Hole,,,7,False
4805,03 Pasang Blower,,,7,False
4806,04 Cooling Down,,,7,False
4807,"05 Check Internal, lakukan Visual Inspeksi,",,,7,False
4808,06 Pasang Scaffold di Internal,,,7,False
4809,07 Lepas Demister,,,7,False
4810,08 Chemical Demister,,,7,False
4811,09 Lepas Frame Demister di Shop,,,7,False
4812,10 Timbang Demister,,,7,False
4813,11 Timbang Demister,,,7,False
4814,12 Pasang Demister pada Frame di Shop,,,7,False
4815,13 Repair Tunggu (Rec.Istek),,,7,False
4816,14 Cleaning Internal,,,7,False
4817,15 Pasang Demister,,,7,False
4818,16 Final Inspect,,,7,False
4819,17 Lepas Scaffold di Internal,,,7,False
4820,18 BAPM,,,7,False
4821,19 BAPM,,,7,False
4822,20 BAPM,,,7,False
4823,21 Lepas Blower,,,7,False
4824,22 Tutup Man Hole,,,7,False
4825,23 Lepas Scaffolding di Man Hole,,,7,False
4826,D1-V-443-K4 [Ammonia Comp. 3RD Stage KO Drum],,,5,True
4827,"(200000469395 ) Buka Man Hole, Check Internal, lakukan Visual Inspeksi, Chemical Cleaning Demister, Timbang Demister, Cleaning Internal&Tutup Man Hole",,,6,True
4828,01 Pasang Scaffolding di Man Hole,,,7,False
4829,02 Buka Man Hole,,,7,False
4830,03 Pasang Blower,,,7,False
4831,04 Cooling Down,,,7,False
4832,"05 Check Internal, lakukan Visual Inspeksi,",,,7,False
4833,06 Pasang Scaffold di Internal,,,7,False
4834,07 Lepas Demister,,,7,False
4835,08 Chemical Demister,,,7,False
4836,09 Lepas Frame Demister di Shop,,,7,False
4837,10 Timbang Demister,,,7,False
4838,11 Timbang Demister,,,7,False
4839,12 Pasang Demister pada Frame di Shop,,,7,False
4840,13 Repair Tunggu (Rec.Istek),,,7,False
4841,14 Cleaning Internal,,,7,False
4842,15 Pasang Demister,,,7,False
4843,16 Final Inspect,,,7,False
4844,17 Lepas Scaffold di Internal,,,7,False
4845,18 BAPM,,,7,False
4846,19 BAPM,,,7,False
4847,20 BAPM,,,7,False
4848,21 Lepas Blower,,,7,False
4849,22 Tutup Man Hole,,,7,False
4850,23 Lepas Scaffolding di Man Hole,,,7,False
4851,CLASS : ROTATING,,,4,True
4852,D1-P-501B-K4 [Ammonia Product Pump B],,,5,True
4853,(200000350096) Ganti Mechanical Seal&Bearing (Rembes Harus SD),,,6,True
4854,01 Lepas Piping,,,7,False
4855,02 Lepas Coupling,,,7,False
4856,03 Lepas Bearing,,,7,False
4857,04 Lepas Mechanical Seal,,,7,False
4858,05 Check Part,,,7,False
4859,06 Pasang Mechanical Seal,,,7,False
4860,07 Pasang Bearing,,,7,False
4861,08 Chek Alignment,,,7,False
4862,09 Pasang Coupling,,,7,False
4863,10 Pasang Piping,,,7,False
4864,11 Drain&Ganti Oli,,,7,False
4865,D1-TS-441-K4 [Steam Turbine for 1-K-441],,,5,True
4866,"(200000360261) Overhoul&Ganti E/H (Stem GV & gland sisi governor side ada bocoran steam ngowos, Terakhir OH : 2016) Rek.140000060069 tgl. 06.04.2023/ Srt. No. BTR 04963/D/TK/D24600/IT /2024 tgl. 30 Januari 2024",,,6,True
4867,PERSIAPAN,,,7,True
4868,01 Cooling Down,,,8,False
4869,02 Persiapan Tools&Material,,,8,False
4870,PEMBONGKARAN,,,7,True
4871,03 Lepas Isolasi Casing Turbine,,,8,False
4872,04 Lepas Kabel&Probe Instrument,,,8,False
4873,05 Kendorkan dan lepas Baut Flange TTV Steam Inlet Turbine,,,8,False
4874,06 Lepas Piping Lube Oil dan Control Oil,,,8,False
4875,07 Lepas Piping Line Sealing Steam,,,8,False
4876,08 Buka Coupling Guard dan Spacer Coupling Turbine to LPC,,,8,False
4877,09 Check Axial / Thrust Bearing Turbine,,,8,False
4878,10 Reading Aligment Turbine to LP Compressor,,,8,False
4879,11 Lepas Linkage Governing Control Valve,,,8,False
4880,12 Lepas / Angkat Cover Bearing Thrust Side,,,8,False
4881,13 Lepas Journal dan Thrust Bearing,,,8,False
4882,14 Disconnect Cable Motor&Lepas Turning Gear,,,8,False
4883,15 Disconnect Cable Motor&Lepas Turning Gear,,,8,False
4884,16 Lepas / Angkat Cover Bearing Exhaust Side,,,8,False
4885,17 Lepas Journal Bearing,,,8,False
4886,18 Kendorkan Nut / Baut dan lepas Dowel Pin Turbine Casing,,,8,False
4887,19 Angkat Upper Half Turbine Casing,,,8,False
4888,20 Angkat Rotor Turbine,,,8,False
4889,21 Bawa Rotor ke Shop,,,8,False
4890,22 Bawa Rotor ke Shop,,,8,False
4891,"23 Visual, Reading Balancing&Dimension Rotor",,,8,False
4892,24 Reading Balancing Rotor,,,8,False
4893,25 Bawa Rotor ke Sand Blast,,,8,False
4894,25 Bawa Rotor ke Sand Blast,,,8,False
4895,26 Glass Bead Rotor,,,8,False
4896,27 Bawa Rotor ke Shop,,,8,False
4897,28 Bawa Rotor ke Shop,,,8,False
4898,29 Balik Posisi Upper Turbine Casing,,,8,False
4899,30 Balik Posisi Upper Turbine Casing,,,8,False
4900,31 Lepas Upper Half Labyrint Turbine,,,8,False
4901,32 Lepas Upper Half Diaphragm / Blade Stator,,,8,False
4902,33 Lepas Lower Half Labyrint Turbine,,,8,False
4903,34 Lepas Lower Half Diaphragm / Blade Stator,,,8,False
4904,PEMERIKSAAN,,,7,True
4905,35 Check Internal Part,,,8,False
4906,36 Check Internal Part,,,8,False
4907,37 Cleaning Internal,,,8,False
4908,38 Repair di Lokasi tunggu (Rec.Istek),,,8,False
4909,39 Repair di Lokasi tunggu (Rec.Istek),,,8,False
4910,40 PT (Jika ada Repair),,,8,False
4911,"41 Bawa Diaphragm / Blade Stator Upper, Lower ke Sand Blast",,,8,False
4912,"42 Bawa Diaphragm / Blade Stator Upper, Lower ke Sand Blast",,,8,False
4913,"43 Glass Bead Diaphragm / Blade Stator Upper, Lower",,,8,False
4914,44 Bawa Diaphragm / Blade Stator ke Shop/ Lokasi,,,8,False
4915,45 Bawa Diaphragm / Blade Stator ke Shop/ Lokasi,,,8,False
4916,46 Penetrant Test Blade Stator Rotor,,,8,False
4917,PEMASANGAN,,,7,True
4918,47 Pasang Lower Half Diaphragm / Blade Stator Turbine,,,8,False
4919,48 Pasang Lower Half Labyrint Turbine,,,8,False
4920,49 Pasang Rotor Turbine,,,8,False
4921,50 Ukur Clearance Turbine,,,8,False
4922,51 Pasang Upper Half Diaphragm / Blade Stator Turbine,,,8,False
4923,52 Pasang Upper Half Labyrint Turbine,,,8,False
4924,53 Balik ke Posisi normal Upper Turbine Casing,,,8,False
4925,54 Balik ke Posisi normal Upper Turbine Casing,,,8,False
4926,55 Pasang Lower Half Journal Bearing,,,8,False
4927,56 Pasang Upper Half Journal Bearing&Thrust Bearing,,,8,False
4928,57 Pasang Cover Bearing Exhaust Side,,,8,False
4929,58 Pasang Upper Turbine Casing dan kencangkan Baut Casing,,,8,False
4930,59 Kencangkan Baut Flange TTV Steam Nnlet Turbine,,,8,False
4931,60 Pasang Linkage Governing Control Valve,,,8,False
4932,61 Pasang Turning Gear dan Connect kabel Motor,,,8,False
4933,62 Pasang Turning Gear dan Connect kabel Motor,,,8,False
4934,63 Pasang Kabel dan Probe Instrumentasi,,,8,False
4935,64 Check Axial Thrust bearing Turbine,,,8,False
4936,65 Aligment Turbine to LPC,,,8,False
4937,66 Pasang Spacer Coupling&Guard Coupling Turbine to LPC,,,8,False
4938,67 Pasang Piping Lube Oil dan Control Oil,,,8,False
4939,68 Pasang Piping Line Seal Steam,,,8,False
4940,69 Screening / Oil flushing,,,8,False
4941,70 Lepas&Ganti E/H ,,,8,False
4942,71 Restroke E/H,,,8,False
4943,71 Restroke Governor Control Valve&OST,,,8,False
4944,72 Pasang Isolasi Casing Turbine,,,8,False
4945,D1-K-441-LP-K4 [Ammonia Compressor LP],,,5,True
4946,"(200000360262 ) Lepas&Ganti Dry Gas Seal (Time Base, Terakhir OH : 2012) Rek.140000060069 tgl. 06.04.2023/ Srt. No. BTR 04963/D/TK/D24600/IT /2024 tgl. 30 Januari 2024",,,6,True
4947,INBOARD,,,7,True
4948,01 Lepas Cover&Spacer Coupling,,,8,False
4949,02 Reading Alignment,,,8,False
4950,03 Check Floating/ Thrust Clearance,,,8,False
4951,04 Lepas Probe,,,8,False
4952,"05 Lepas Journal Bearing, Thrust Disc dan Thrust Bearing",,,8,False
4953,06 Lepas Dry Gas Seal (DGS),,,8,False
4954,"07 Check semua Bearing, Probe",,,8,False
4955,08 Cleaning Internal,,,8,False
4956,09 Pasang Dry Gas Seal (DGS),,,8,False
4957,"10 Pasang Journal Bearing, Thrust Disc dan Thrust Bearing",,,8,False
4958,11 Pasang dan Setting Probe Aksial Inboard,,,8,False
4959,12 Re_Alignment,,,8,False
4960,13 Pasang Spacer&Cover Coupling,,,8,False
4961,OUTBORD,,,7,True
4962,14 Lepas Cover&Spacer Coupling,,,8,False
4963,15 Reading Alignment,,,8,False
4964,16 Check Floating/ Thrust Clearance,,,8,False
4965,17 Lepas Probe,,,8,False
4966,"18 Lepas Journal Bearing, Thrust Disc dan Thrust Bearing",,,8,False
4967,19 Lepas Dry Gas Seal (DGS),,,8,False
4968,"20 Check semua Bearing, Probe",,,8,False
4969,21 Cleaning Internal,,,8,False
4970,22 Pasang Dry Gas Seal (DGS),,,8,False
4971,"23 Pasang Journal Bearing, Thrust Disc dan Thrust Bearing",,,8,False
4972,24 Pasang dan Setting Probe Aksial Inboard,,,8,False
4973,25 Re_Alignment,,,8,False
4974,26 Pasang Spacer&Cover Coupling,,,8,False
4975,D1-K-441-HP-K4 [Ammonia Compressor HP],,,5,True
4976,"(200000360263 ) Overhoul (Time Base, Terakhir OH : 2012) Rek.140000060069 tgl. 06.04.2023/ Srt. No. BTR 04963/D/TK/D24600/IT /2024 tgl. 30 Januari 2024",,,6,True
4977,PERSIAPAN,,,7,True
4978,01 Cooling Down,,,8,False
4979,02 Persiapan tools,,,8,False
4980,PEMBONGKARAN,,,7,True
4981,03 Lepas Piping Lube Oil&Piping Gas,,,8,False
4982,"04 Lepas Instrumentasi (Probe, Kabel dll.)",,,8,False
4983,05 Lepas Cover&Spacer Coupling sisi LPC,,,8,False
4984,06 Reading Alignment sisi LPC,,,8,False
4985,07 Check Floating/ Thrust Clearance sisi LPC,,,8,False
4986,08 Buka/ Kendorkan Baut Cover HPC,,,8,False
4987,09 Lepas Hub Coupling sisi LPC,,,8,False
4988,"10 Lepas Journal Bearing, Thrust Disc dan Thrust Bearing sisi LPC",,,8,False
4989,11 Lepas Dry Gas Seal (DGS) LPC DE Side,,,8,False
4990,12 Angkat Upper Casing HPC,,,8,False
4991,13 Ukur Labyrinth Clearance sebelum angkat Rotor HPC,,,8,False
4992,14 Angkat Rotor HPC bersamaan dengan DGS housing,,,8,False
4993,"15 Lepas DGS housing dari Rotor HPC, Cleaning dan Inspect",,,8,False
4994,16 Bawa Rotor LPC ke ke Shop,,,8,False
4995,17 Bawa Rotor LPC ke ke Shop,,,8,False
4996,"18 Visual, Reading Balancing&Dimension Rotor",,,8,False
4997,19 Reading Balancing Rotor,,,8,False
4998,20 Bawa Rotor Sand Blast,,,8,False
4999,21 Bawa Rotor Sand Blast,,,8,False
5000,22 Glass Bead Rotor,,,8,False
5001,23 Bawa Rotor ke Shop,,,8,False
5002,24 Bawa Rotor ke Shop,,,8,False
5003,PEMERIKSAAN,,,7,True
5004,"25 Visual, Reading Balancing&Dimension Rotor",,,8,False
5005,26 Reading Balancing Rotor,,,8,False
5006,27 Bawa Rotor Sand Blast,,,8,False
5007,28 Bawa Rotor Sand Blast,,,8,False
5008,29 Glass Bead Rotor,,,8,False
5009,30 Bawa Rotor ke Shop,,,8,False
5010,31 Bawa Rotor ke Shop,,,8,False
5011,32 Run Out Check&Reading Balancing Rotor,,,8,False
5012,33 Run Out Check&Reading Balancing Rotor,,,8,False
5013,34 Bawa Bawa Rotor ke Lokasi,,,8,False
5014,35 Bawa Bawa Rotor ke Lokasi,,,8,False
5015,36 Balik Upper Casing HPC,,,8,False
5016,37 Lepas Labyrinth Seal Upper Diaphragm HPC,,,8,False
5017,38 Lepas Upper Diaphragm HPC,,,8,False
5018,39 Bawa Diaphragm Upper HPC ke Sand Blast,,,8,False
5019,40 Bawa Diaphragm Upper HPC ke Sand Blast,,,8,False
5020,41 Glas Bead Upper Diaphragm HPC,,,8,False
5021,42 Bawa Diaphragm Upper HPC ke Shop/ Lokasi,,,8,False
5022,43 Bawa Diaphragm Upper HPC ke Shop/ Lokasi,,,8,False
5023,44 Lepas Labyrinth Seal Lower Diaphragm HPC,,,8,False
5024,45 Lepas Lower Diaphragm HPC,,,8,False
5025,46 Bawa Diaphragm Upper HPC ke Sand Blast,,,8,False
5026,47 Bawa Diaphragm Uppe HPC ke Sand Blast,,,8,False
5027,48 Glas Bead Upper Diaphragm HPC,,,8,False
5028,49 Bawa Diaphragm Upper HPC ke Shop/ Lokasi,,,8,False
5029,50 Bawa Diaphragm Upper HPC ke Shop/ Lokasi,,,8,False
5030,"51 Check semua Bearing, Probe, Labyrinth",,,8,False
5031,"52 Check semua Bearing, Probe, Labyrinth",,,8,False
5032,53 Repair di Lokasi tunggu (Rec.Istek),,,8,False
5033,54 Repair di Lokasi tunggu (Rec.Istek),,,8,False
5034,55 PT (Jika ada Repair),,,8,False
5035,56 Cleaning Internal,,,8,False
5036,PEMASANGAN,,,7,True
5037,57 Pasang lower Diaphragm HPC,,,8,False
5038,58 Pasang Labyrinth Seal lower Diaphragm HPC,,,8,False
5039,59 Pasang Upper DiaphragmHPC,,,8,False
5040,60 Pasang Labyrinth Seal Upper Diaphragm HPC,,,8,False
5041,61 Pasang Rotor HPC bersamaan dengan DGS housing,,,8,False
5042,62 Setting Rotor position HPC,,,8,False
5043,63 Ukur Labyrinth Clearance Rotor HPC,,,8,False
5044,64 Angkat&Pasang Upper Casing HPC,,,8,False
5045,65 Ikat baut Casing HPC,,,8,False
5046,66 Pasang DGS DE Side HPC,,,8,False
5047,67 Pasang DGS NDE Side HPC,,,8,False
5048,"68 Pasang Journal Bearing, Thrust Disc dan Thrust Bearing sisi LPC",,,8,False
5049,69 Pasang dan Setting Probe Aksial sisi LPC,,,8,False
5050,70 Pasang Hub Coupling sisi LPC,,,8,False
5051,"71 Pasang Journal Bearing, Thrust Disc dan Thrust Bearing sisi HPC",,,8,False
5052,72 Pasang dan Setting Probe Aksial HPC,,,8,False
5053,73 Pasang Hub Coupling sisi HPC,,,8,False
5054,74 Alignment HPC to LPC,,,8,False
5055,75 Pasang Spacer&Cover Coupling sisi HPC to LPC,,,8,False
5056,"76 Pasang Instrumentasi, Kabel TE dll.",,,8,False
5057,77 Pasang Piping Lube Oil dan Piping gas,,,8,False
5058,78 Flushing Lube Oil,,,8,False
5059,CLASS : SAFETY VALVE (SV),,,4,True
5060,"D1-SV-2031-K4 [Local Safety Valve, 1-TS-441]",,,5,True
5061,"(300001069107) Lepas SV 3”xMx6” Check Internal, Lapping RTJ di Lokasi, Resetting 118 kg/ cm2, Repainting&Pasang SV Rec. 140000053092",,,6,True
5062,01 Lepas SV,,,7,False
5063,02 Angkat SV,,,7,False
5064,03 Angkat SV,,,7,False
5065,04 Bawa SV ke Shop,,,7,False
5066,05 Bawa SV ke Shop,,,7,False
5067,06 Lepping RTJ di Lokasi,,,7,False
5068,07 Check&Repair Internal SV,,,7,False
5069,08 Repair&Fabrikasi Internal SV,,,7,False
5070,09 Resetting 118 kg/ cm2,,,7,False
5071,10 Resetting 118 kg/ cm2,,,7,False
5072,11 Repainting di Shop SV,,,7,False
5073,12 Bawa SV ke Lokasi,,,7,False
5074,13 Bawa SV ke Lokasi,,,7,False
5075,14 Angkat SV,,,7,False
5076,15 Angkat SV,,,7,False
5077,16 Ikat Bolt SV,,,7,False
5078,"D1-SV-2032-K4 [Local Safety Valve, 1-TS-441]",,,5,True
5079,"(300001069108) Lepas SV 3”xMx6” Check Internal, Lapping RTJ di Lokasi, Resetting 121.5 kg/ cm2, Repainting&Pasang SV Rec. 140000053092",,,6,True
5080,01 Lepas SV,,,7,False
5081,02 Angkat SV,,,7,False
5082,03 Angkat SV,,,7,False
5083,04 Bawa SV ke Shop,,,7,False
5084,05 Bawa SV ke Shop,,,7,False
